unit_id,unit_name,level,move_type,defense_type,terrain_id,terrain_name,baseline_move_cost,baseline_defense,your_move_cost,your_defense,note
deathblade,ウォーリアー,2,walk,walk,hills,丘,2,50,,,
deathblade,ウォーリアー,2,walk,walk,mountains,岩場,不可,60,,,
deathblade,ウォーリアー,2,walk,walk,forest,森,2,50,,,
deathblade,ウォーリアー,2,walk,walk,village,補給拠点,1,60,,,
deathblade,ウォーリアー,2,walk,walk,castle,陣地,1,60,,,
deathblade,ウォーリアー,2,walk,walk,keep,フラッグ,1,60,,,
deathblade,ウォーリアー,2,walk,walk,swamp,沼地,3,20,,,
deathblade,ウォーリアー,2,walk,walk,shallow_water,浅瀬,3,20,,,
deathblade,ウォーリアー,2,walk,walk,reef,岸,2,30,,,
deathblade,ウォーリアー,2,walk,walk,deep_water,深水,不可,20,,,
deathblade,ウォーリアー,2,walk,walk,tochka,トーチカ,2,50,,,
deathblade,ウォーリアー,2,walk,walk,sand,砂地,2,30,,,
deathblade,ウォーリアー,2,walk,walk,desert,砂丘,2,30,,,
deathblade,ウォーリアー,2,walk,walk,cave,洞窟,2,40,,,
deathblade,ウォーリアー,2,walk,walk,obstacle,障害物,不可,40,,,全ユニット進入不可のため調査対象外
deathblade,ウォーリアー,2,walk,walk,void,場外,不可,40,,,全ユニット進入不可のため調査対象外
bone_archer,アーチャー,2,walk,walk,grassland,草原,1,40,,,
bone_archer,アーチャー,2,walk,walk,hills,丘,2,50,,,
bone_archer,アーチャー,2,walk,walk,mountains,岩場,不可,60,,,
bone_archer,アーチャー,2,walk,walk,forest,森,2,50,,,
bone_archer,アーチャー,2,walk,walk,village,補給拠点,1,60,,,
bone_archer,アーチャー,2,walk,walk,castle,陣地,1,60,,,
bone_archer,アーチャー,2,walk,walk,keep,フラッグ,1,60,,,
bone_archer,アーチャー,2,walk,walk,swamp,沼地,3,20,,,
bone_archer,アーチャー,2,walk,walk,shallow_water,浅瀬,3,20,,,
bone_archer,アーチャー,2,walk,walk,reef,岸,2,30,,,
bone_archer,アーチャー,2,walk,walk,deep_water,深水,不可,20,,,
bone_archer,アーチャー,2,walk,walk,tochka,トーチカ,2,50,,,
bone_archer,アーチャー,2,walk,walk,sand,砂地,2,30,,,
bone_archer,アーチャー,2,walk,walk,desert,砂丘,2,30,,,
bone_archer,アーチャー,2,walk,walk,cave,洞窟,2,40,,,
bone_archer,アーチャー,2,walk,walk,obstacle,障害物,不可,40,,,全ユニット進入不可のため調査対象外
bone_archer,アーチャー,2,walk,walk,void,場外,不可,40,,,全ユニット進入不可のため調査対象外
wraith,ゴースト,2,fly,fly,grassland,草原,1,50,,,
wraith,ゴースト,2,fly,fly,hills,丘,1,50,,,
wraith,ゴースト,2,fly,fly,mountains,岩場,1,50,,,
wraith,ゴースト,2,fly,fly,forest,森,1,50,,,
wraith,ゴースト,2,fly,fly,village,補給拠点,1,50,,,
wraith,ゴースト,2,fly,fly,castle,陣地,1,50,,,
wraith,ゴースト,2,fly,fly,keep,フラッグ,1,50,,,
wraith,ゴースト,2,fly,fly,swamp,沼地,1,50,,,
wraith,ゴースト,2,fly,fly,shallow_water,浅瀬,1,50,,,
wraith,ゴースト,2,fly,fly,reef,岸,1,50,,,
wraith,ゴースト,2,fly,fly,deep_water,深水,1,50,,,
wraith,ゴースト,2,fly,fly,tochka,トーチカ,3,0,,,
wraith,ゴースト,2,fly,fly,sand,砂地,1,50,,,
wraith,ゴースト,2,fly,fly,desert,砂丘,1,50,,,
wraith,ゴースト,2,fly,fly,cave,洞窟,3,20,,,
wraith,ゴースト,2,fly,fly,obstacle,障害物,不可,40,,,全ユニット進入不可のため調査対象外
wraith,ゴースト,2,fly,fly,void,場外,不可,40,,,全ユニット進入不可のため調査対象外
necrophage,グール,1,walk,walk,grassland,草原,1,40,,,
necrophage,グール,1,walk,walk,hills,丘,2,50,,,
necrophage,グール,1,walk,walk,mountains,岩場,不可,60,,,
necrophage,グール,1,walk,walk,forest,森,2,50,,,
necrophage,グール,1,walk,walk,village,補給拠点,1,60,,,
necrophage,グール,1,walk,walk,castle,陣地,1,60,,,
necrophage,グール,1,walk,walk,keep,フラッグ,1,60,,,
necrophage,グール,1,walk,walk,swamp,沼地,3,20,,,
necrophage,グール,1,walk,walk,shallow_water,浅瀬,3,20,,,
necrophage,グール,1,walk,walk,reef,岸,2,30,,,
necrophage,グール,1,walk,walk,deep_water,深水,不可,20,,,
necrophage,グール,1,walk,walk,tochka,トーチカ,2,50,,,
necrophage,グール,1,walk,walk,sand,砂地,2,30,,,
necrophage,グール,1,walk,walk,desert,砂丘,2,30,,,
necrophage,グール,1,walk,walk,cave,洞窟,2,40,,,
necrophage,グール,1,walk,walk,obstacle,障害物,不可,40,,,全ユニット進入不可のため調査対象外
necrophage,グール,1,walk,walk,void,場外,不可,40,,,全ユニット進入不可のため調査対象外
bloodbat,コウモリ,1,fly,fly,grassland,草原,1,50,,,
bloodbat,コウモリ,1,fly,fly,hills,丘,1,50,,,
bloodbat,コウモリ,1,fly,fly,mountains,岩場,1,50,,,
bloodbat,コウモリ,1,fly,fly,forest,森,1,50,,,
bloodbat,コウモリ,1,fly,fly,village,補給拠点,1,50,,,
bloodbat,コウモリ,1,fly,fly,castle,陣地,1,50,,,
bloodbat,コウモリ,1,fly,fly,keep,フラッグ,1,50,,,
bloodbat,コウモリ,1,fly,fly,swamp,沼地,1,50,,,
bloodbat,コウモリ,1,fly,fly,shallow_water,浅瀬,1,50,,,
bloodbat,コウモリ,1,fly,fly,reef,岸,1,50,,,
bloodbat,コウモリ,1,fly,fly,deep_water,深水,1,50,,,
bloodbat,コウモリ,1,fly,fly,tochka,トーチカ,3,0,,,
bloodbat,コウモリ,1,fly,fly,sand,砂地,1,50,,,
bloodbat,コウモリ,1,fly,fly,desert,砂丘,1,50,,,
bloodbat,コウモリ,1,fly,fly,cave,洞窟,3,20,,,
bloodbat,コウモリ,1,fly,fly,obstacle,障害物,不可,40,,,全ユニット進入不可のため調査対象外
bloodbat,コウモリ,1,fly,fly,void,場外,不可,40,,,全ユニット進入不可のため調査対象外
soulness,ゾンビ,1,walk,walk,grassland,草原,1,40,,,
soulness,ゾンビ,1,walk,walk,hills,丘,2,50,,,
soulness,ゾンビ,1,walk,walk,mountains,岩場,不可,60,,,
soulness,ゾンビ,1,walk,walk,forest,森,2,50,,,
soulness,ゾンビ,1,walk,walk,village,補給拠点,1,60,,,
soulness,ゾンビ,1,walk,walk,castle,陣地,1,60,,,
soulness,ゾンビ,1,walk,walk,keep,フラッグ,1,60,,,
soulness,ゾンビ,1,walk,walk,swamp,沼地,3,20,,,
soulness,ゾンビ,1,walk,walk,shallow_water,浅瀬,3,20,,,
soulness,ゾンビ,1,walk,walk,reef,岸,2,30,,,
soulness,ゾンビ,1,walk,walk,deep_water,深水,不可,20,,,
soulness,ゾンビ,1,walk,walk,tochka,トーチカ,2,50,,,
soulness,ゾンビ,1,walk,walk,sand,砂地,2,30,,,
soulness,ゾンビ,1,walk,walk,desert,砂丘,2,30,,,
soulness,ゾンビ,1,walk,walk,cave,洞窟,2,40,,,
soulness,ゾンビ,1,walk,walk,obstacle,障害物,不可,40,,,全ユニット進入不可のため調査対象外
soulness,ゾンビ,1,walk,walk,void,場外,不可,40,,,全ユニット進入不可のため調査対象外
skeleton,ウォーリアー,1,walk,walk,grassland,草原,1,40,,,
skeleton,ウォーリアー,1,walk,walk,hills,丘,2,50,,,
skeleton,ウォーリアー,1,walk,walk,mountains,岩場,不可,60,,,
skeleton,ウォーリアー,1,walk,walk,forest,森,2,50,,,
skeleton,ウォーリアー,1,walk,walk,village,補給拠点,1,60,,,
skeleton,ウォーリアー,1,walk,walk,castle,陣地,1,60,,,
skeleton,ウォーリアー,1,walk,walk,keep,フラッグ,1,60,,,
skeleton,ウォーリアー,1,walk,walk,swamp,沼地,3,20,,,
skeleton,ウォーリアー,1,walk,walk,shallow_water,浅瀬,2,20,,,
skeleton,ウォーリアー,1,walk,walk,reef,岸,2,30,,,
skeleton,ウォーリアー,1,walk,walk,deep_water,深水,2,20,,,
skeleton,ウォーリアー,1,walk,walk,tochka,トーチカ,2,50,,,
skeleton,ウォーリアー,1,walk,walk,sand,砂地,2,30,,,
skeleton,ウォーリアー,1,walk,walk,desert,砂丘,2,30,,,
skeleton,ウォーリアー,1,walk,walk,cave,洞窟,2,40,,,
skeleton,ウォーリアー,1,walk,walk,obstacle,障害物,不可,40,,,全ユニット進入不可のため調査対象外
skeleton,ウォーリアー,1,walk,walk,void,場外,不可,40,,,全ユニット進入不可のため調査対象外
skeleton_archer,アーチャー,1,walk,walk,grassland,草原,1,40,,,
skeleton_archer,アーチャー,1,walk,walk,hills,丘,2,50,,,
skeleton_archer,アーチャー,1,walk,walk,mountains,岩場,不可,60,,,
skeleton_archer,アーチャー,1,walk,walk,forest,森,2,50,,,
skeleton_archer,アーチャー,1,walk,walk,village,補給拠点,1,60,,,
skeleton_archer,アーチャー,1,walk,walk,castle,陣地,1,60,,,
skeleton_archer,アーチャー,1,walk,walk,keep,フラッグ,1,60,,,
skeleton_archer,アーチャー,1,walk,walk,swamp,沼地,3,20,,,
skeleton_archer,アーチャー,1,walk,walk,shallow_water,浅瀬,2,20,,,
skeleton_archer,アーチャー,1,walk,walk,reef,岸,2,30,,,
skeleton_archer,アーチャー,1,walk,walk,deep_water,深水,2,20,,,
skeleton_archer,アーチャー,1,walk,walk,tochka,トーチカ,2,50,,,
skeleton_archer,アーチャー,1,walk,walk,sand,砂地,2,30,,,
skeleton_archer,アーチャー,1,walk,walk,desert,砂丘,2,30,,,
skeleton_archer,アーチャー,1,walk,walk,cave,洞窟,2,40,,,
skeleton_archer,アーチャー,1,walk,walk,obstacle,障害物,不可,40,,,全ユニット進入不可のため調査対象外
skeleton_archer,アーチャー,1,walk,walk,void,場外,不可,40,,,全ユニット進入不可のため調査対象外
dark_adapt,黒魔術師,1,walk,walk,grassland,草原,1,40,,,
dark_adapt,黒魔術師,1,walk,walk,hills,丘,2,50,,,
dark_adapt,黒魔術師,1,walk,walk,mountains,岩場,不可,60,,,
dark_adapt,黒魔術師,1,walk,walk,forest,森,2,50,,,
dark_adapt,黒魔術師,1,walk,walk,village,補給拠点,1,60,,,
dark_adapt,黒魔術師,1,walk,walk,castle,陣地,1,60,,,
dark_adapt,黒魔術師,1,walk,walk,keep,フラッグ,1,60,,,
dark_adapt,黒魔術師,1,walk,walk,swamp,沼地,3,20,,,
dark_adapt,黒魔術師,1,walk,walk,shallow_water,浅瀬,3,20,,,
dark_adapt,黒魔術師,1,walk,walk,reef,岸,2,30,,,
dark_adapt,黒魔術師,1,walk,walk,deep_water,深水,不可,20,,,
dark_adapt,黒魔術師,1,walk,walk,tochka,トーチカ,2,50,,,
dark_adapt,黒魔術師,1,walk,walk,sand,砂地,2,30,,,
dark_adapt,黒魔術師,1,walk,walk,desert,砂丘,2,30,,,
dark_adapt,黒魔術師,1,walk,walk,cave,洞窟,2,40,,,
dark_adapt,黒魔術師,1,walk,walk,obstacle,障害物,不可,40,,,全ユニット進入不可のため調査対象外
dark_adapt,黒魔術師,1,walk,walk,void,場外,不可,40,,,全ユニット進入不可のため調査対象外
ghoul,グール,1,walk,walk,grassland,草原,1,40,,,
ghoul,グール,1,walk,walk,hills,丘,2,50,,,
ghoul,グール,1,walk,walk,mountains,岩場,不可,60,,,
ghoul,グール,1,walk,walk,forest,森,2,50,,,
ghoul,グール,1,walk,walk,village,補給拠点,1,60,,,
ghoul,グール,1,walk,walk,castle,陣地,1,60,,,
ghoul,グール,1,walk,walk,keep,フラッグ,1,60,,,
ghoul,グール,1,walk,walk,swamp,沼地,3,20,,,
ghoul,グール,1,walk,walk,shallow_water,浅瀬,3,20,,,
ghoul,グール,1,walk,walk,reef,岸,2,30,,,
ghoul,グール,1,walk,walk,deep_water,深水,不可,20,,,
ghoul,グール,1,walk,walk,tochka,トーチカ,2,50,,,
ghoul,グール,1,walk,walk,sand,砂地,2,30,,,
ghoul,グール,1,walk,walk,desert,砂丘,2,30,,,
ghoul,グール,1,walk,walk,cave,洞窟,2,40,,,
ghoul,グール,1,walk,walk,obstacle,障害物,不可,40,,,全ユニット進入不可のため調査対象外
ghoul,グール,1,walk,walk,void,場外,不可,40,,,全ユニット進入不可のため調査対象外
ghost,ゴースト,1,fly,fly,grassland,草原,1,50,,,
ghost,ゴースト,1,fly,fly,hills,丘,1,50,,,
ghost,ゴースト,1,fly,fly,mountains,岩場,1,50,,,
ghost,ゴースト,1,fly,fly,forest,森,1,50,,,
ghost,ゴースト,1,fly,fly,village,補給拠点,1,50,,,
ghost,ゴースト,1,fly,fly,castle,陣地,1,50,,,
ghost,ゴースト,1,fly,fly,keep,フラッグ,1,50,,,
ghost,ゴースト,1,fly,fly,swamp,沼地,1,50,,,
ghost,ゴースト,1,fly,fly,shallow_water,浅瀬,1,50,,,
ghost,ゴースト,1,fly,fly,reef,岸,1,50,,,
ghost,ゴースト,1,fly,fly,deep_water,深水,1,50,,,
ghost,ゴースト,1,fly,fly,tochka,トーチカ,3,0,,,
ghost,ゴースト,1,fly,fly,sand,砂地,1,50,,,
ghost,ゴースト,1,fly,fly,desert,砂丘,1,50,,,
ghost,ゴースト,1,fly,fly,cave,洞窟,3,20,,,
ghost,ゴースト,1,fly,fly,obstacle,障害物,不可,40,,,全ユニット進入不可のため調査対象外
ghost,ゴースト,1,fly,fly,void,場外,不可,40,,,全ユニット進入不可のため調査対象外
vampire_bat,コウモリ,0,fly,fly,grassland,草原,1,50,,,
vampire_bat,コウモリ,0,fly,fly,hills,丘,1,50,,,
vampire_bat,コウモリ,0,fly,fly,mountains,岩場,1,50,,,
vampire_bat,コウモリ,0,fly,fly,forest,森,1,50,,,
vampire_bat,コウモリ,0,fly,fly,village,補給拠点,1,50,,,
vampire_bat,コウモリ,0,fly,fly,castle,陣地,1,50,,,
vampire_bat,コウモリ,0,fly,fly,keep,フラッグ,1,50,,,
vampire_bat,コウモリ,0,fly,fly,swamp,沼地,1,50,,,
vampire_bat,コウモリ,0,fly,fly,shallow_water,浅瀬,1,50,,,
vampire_bat,コウモリ,0,fly,fly,reef,岸,1,50,,,
vampire_bat,コウモリ,0,fly,fly,deep_water,深水,1,50,,,
vampire_bat,コウモリ,0,fly,fly,tochka,トーチカ,3,0,,,
vampire_bat,コウモリ,0,fly,fly,sand,砂地,1,50,,,
vampire_bat,コウモリ,0,fly,fly,desert,砂丘,1,50,,,
vampire_bat,コウモリ,0,fly,fly,cave,洞窟,3,20,,,
vampire_bat,コウモリ,0,fly,fly,obstacle,障害物,不可,40,,,全ユニット進入不可のため調査対象外
vampire_bat,コウモリ,0,fly,fly,void,場外,不可,40,,,全ユニット進入不可のため調査対象外
walking_corpse,ゾンビ,0,walk,walk,grassland,草原,1,40,,,
walking_corpse,ゾンビ,0,walk,walk,hills,丘,2,50,,,
walking_corpse,ゾンビ,0,walk,walk,mountains,岩場,不可,60,,,
walking_corpse,ゾンビ,0,walk,walk,forest,森,2,50,,,
walking_corpse,ゾンビ,0,walk,walk,village,補給拠点,1,60,,,
walking_corpse,ゾンビ,0,walk,walk,castle,陣地,1,60,,,
walking_corpse,ゾンビ,0,walk,walk,keep,フラッグ,1,60,,,
walking_corpse,ゾンビ,0,walk,walk,swamp,沼地,3,20,,,
walking_corpse,ゾンビ,0,walk,walk,shallow_water,浅瀬,3,20,,,
walking_corpse,ゾンビ,0,walk,walk,reef,岸,2,30,,,
walking_corpse,ゾンビ,0,walk,walk,deep_water,深水,不可,20,,,
walking_corpse,ゾンビ,0,walk,walk,tochka,トーチカ,2,50,,,
walking_corpse,ゾンビ,0,walk,walk,sand,砂地,2,30,,,
walking_corpse,ゾンビ,0,walk,walk,desert,砂丘,2,30,,,
walking_corpse,ゾンビ,0,walk,walk,cave,洞窟,2,40,,,
walking_corpse,ゾンビ,0,walk,walk,obstacle,障害物,不可,40,,,全ユニット進入不可のため調査対象外
walking_corpse,ゾンビ,0,walk,walk,void,場外,不可,40,,,全ユニット進入不可のため調査対象外
