unit_id,unit_name,level,move_type,defense_type,terrain_id,terrain_name,baseline_move_cost,baseline_defense,your_move_cost,your_defense,note
swordsman,ブレードマスター,2,walk,walk,swamp,沼地,3,20,-,-,
swordsman,ブレードマスター,2,walk,walk,shallow_water,浅瀬,3,20,-,-,
swordsman,ブレードマスター,2,walk,walk,reef,岸,2,30,-,-,
swordsman,ブレードマスター,2,walk,walk,deep_water,深水,不可,20,-,-,
swordsman,ブレードマスター,2,walk,walk,tochka,トーチカ,2,50,-,-,
swordsman,ブレードマスター,2,walk,walk,sand,砂地,2,30,-,-,
swordsman,ブレードマスター,2,walk,walk,desert,砂丘,2,30,-,-,
swordsman,ブレードマスター,2,walk,walk,cave,洞窟,2,40,-,-,
swordsman,ブレードマスター,2,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
swordsman,ブレードマスター,2,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
pikeman,槍兵,2,walk,walk,grassland,草原,1,40,-,-,
pikeman,槍兵,2,walk,walk,hills,丘,2,50,-,-,
pikeman,槍兵,2,walk,walk,mountains,岩場,不可,60,-,-,
pikeman,槍兵,2,walk,walk,forest,森,2,50,-,-,
pikeman,槍兵,2,walk,walk,village,補給拠点,1,60,-,-,
pikeman,槍兵,2,walk,walk,castle,陣地,1,60,-,-,
pikeman,槍兵,2,walk,walk,keep,フラッグ,1,60,-,-,
pikeman,槍兵,2,walk,walk,swamp,沼地,3,20,-,-,
pikeman,槍兵,2,walk,walk,shallow_water,浅瀬,3,20,-,-,
pikeman,槍兵,2,walk,walk,reef,岸,2,30,-,-,
pikeman,槍兵,2,walk,walk,deep_water,深水,不可,20,-,-,
pikeman,槍兵,2,walk,walk,tochka,トーチカ,2,50,-,-,
pikeman,槍兵,2,walk,walk,sand,砂地,2,30,-,-,
pikeman,槍兵,2,walk,walk,desert,砂丘,2,30,-,-,
pikeman,槍兵,2,walk,walk,cave,洞窟,2,40,-,-,
pikeman,槍兵,2,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
pikeman,槍兵,2,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
longbowman,弓兵,2,walk,walk,grassland,草原,1,40,-,-,
longbowman,弓兵,2,walk,walk,hills,丘,2,50,-,-,
longbowman,弓兵,2,walk,walk,mountains,岩場,不可,60,-,-,
longbowman,弓兵,2,walk,walk,forest,森,2,50,-,-,
longbowman,弓兵,2,walk,walk,village,補給拠点,1,60,-,-,
longbowman,弓兵,2,walk,walk,castle,陣地,1,60,-,-,
longbowman,弓兵,2,walk,walk,keep,フラッグ,1,60,-,-,
longbowman,弓兵,2,walk,walk,swamp,沼地,3,20,-,-,
longbowman,弓兵,2,walk,walk,shallow_water,浅瀬,3,20,-,-,
longbowman,弓兵,2,walk,walk,reef,岸,2,30,-,-,
longbowman,弓兵,2,walk,walk,deep_water,深水,不可,20,-,-,
longbowman,弓兵,2,walk,walk,tochka,トーチカ,2,50,-,-,
longbowman,弓兵,2,walk,walk,sand,砂地,2,30,-,-,
longbowman,弓兵,2,walk,walk,desert,砂丘,2,30,-,-,
longbowman,弓兵,2,walk,walk,cave,洞窟,2,40,-,-,
longbowman,弓兵,2,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
longbowman,弓兵,2,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
shocktrooper,重歩兵,2,walk,walk,grassland,草原,1,40,-,30,
shocktrooper,重歩兵,2,walk,walk,hills,丘,2,50,3,40,
shocktrooper,重歩兵,2,walk,walk,mountains,岩場,不可,60,-,-,
shocktrooper,重歩兵,2,walk,walk,forest,森,2,50,-,40,
shocktrooper,重歩兵,2,walk,walk,village,補給拠点,1,60,-,40,
shocktrooper,重歩兵,2,walk,walk,castle,陣地,1,60,-,50,
shocktrooper,重歩兵,2,walk,walk,keep,フラッグ,1,60,-,50,
shocktrooper,重歩兵,2,walk,walk,swamp,沼地,3,20,4,10,
shocktrooper,重歩兵,2,walk,walk,shallow_water,浅瀬,3,20,4,10,
shocktrooper,重歩兵,2,walk,walk,reef,岸,2,30,3,20,
shocktrooper,重歩兵,2,walk,walk,deep_water,深水,不可,20,-,-,
shocktrooper,重歩兵,2,walk,walk,tochka,トーチカ,2,50,-,40,
shocktrooper,重歩兵,2,walk,walk,sand,砂地,2,30,-,20,
shocktrooper,重歩兵,2,walk,walk,desert,砂丘,2,30,-,20,
shocktrooper,重歩兵,2,walk,walk,cave,洞窟,2,40,-,40,
shocktrooper,重歩兵,2,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
shocktrooper,重歩兵,2,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
dragoon,竜騎兵,2,walk,cavalry,grassland,草原,1,40,-,-,
dragoon,竜騎兵,2,walk,cavalry,hills,丘,2,40,-,-,
dragoon,竜騎兵,2,walk,cavalry,mountains,岩場,不可,50,-,-,
dragoon,竜騎兵,2,walk,cavalry,forest,森,2,0,3,30,
dragoon,竜騎兵,2,walk,cavalry,village,補給拠点,1,40,-,-,
dragoon,竜騎兵,2,walk,cavalry,castle,陣地,1,40,-,-,
dragoon,竜騎兵,2,walk,cavalry,keep,フラッグ,1,40,-,-,
dragoon,竜騎兵,2,walk,cavalry,swamp,沼地,3,20,4,-,
dragoon,竜騎兵,2,walk,cavalry,shallow_water,浅瀬,3,20,4,-,
dragoon,竜騎兵,2,walk,cavalry,reef,岸,2,30,3,-,
dragoon,竜騎兵,2,walk,cavalry,deep_water,深水,不可,20,-,-,
dragoon,竜騎兵,2,walk,cavalry,tochka,トーチカ,2,0,4,20,
dragoon,竜騎兵,2,walk,cavalry,sand,砂地,2,30,-,-,
dragoon,竜騎兵,2,walk,cavalry,desert,砂丘,2,30,-,-,
dragoon,竜騎兵,2,walk,cavalry,cave,洞窟,2,20,4,-,
dragoon,竜騎兵,2,walk,cavalry,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
dragoon,竜騎兵,2,walk,cavalry,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
cuirassier,突撃騎兵,2,walk,cavalry,grassland,草原,1,40,-,-,
cuirassier,突撃騎兵,2,walk,cavalry,hills,丘,2,40,-,-,
cuirassier,突撃騎兵,2,walk,cavalry,mountains,岩場,不可,50,-,-,
cuirassier,突撃騎兵,2,walk,cavalry,forest,森,2,0,3,30,
cuirassier,突撃騎兵,2,walk,cavalry,village,補給拠点,1,40,-,-,
cuirassier,突撃騎兵,2,walk,cavalry,castle,陣地,1,40,-,-,
cuirassier,突撃騎兵,2,walk,cavalry,keep,フラッグ,1,40,-,-,
cuirassier,突撃騎兵,2,walk,cavalry,swamp,沼地,3,20,4,-,
cuirassier,突撃騎兵,2,walk,cavalry,shallow_water,浅瀬,3,20,4,-,
cuirassier,突撃騎兵,2,walk,cavalry,reef,岸,2,30,3,-,
cuirassier,突撃騎兵,2,walk,cavalry,deep_water,深水,不可,20,-,-,
cuirassier,突撃騎兵,2,walk,cavalry,tochka,トーチカ,2,0,4,20,
cuirassier,突撃騎兵,2,walk,cavalry,sand,砂地,2,30,-,-,
cuirassier,突撃騎兵,2,walk,cavalry,desert,砂丘,2,30,-,-,
cuirassier,突撃騎兵,2,walk,cavalry,cave,洞窟,2,20,4,-,
cuirassier,突撃騎兵,2,walk,cavalry,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
cuirassier,突撃騎兵,2,walk,cavalry,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
duelist,剣術士,2,walk,walk,grassland,草原,1,40,-,60,
duelist,剣術士,2,walk,walk,hills,丘,2,50,-,70,
duelist,剣術士,2,walk,walk,mountains,岩場,不可,60,-,70,
duelist,剣術士,2,walk,walk,forest,森,2,50,-,70,
duelist,剣術士,2,walk,walk,village,補給拠点,1,60,-,70,
duelist,剣術士,2,walk,walk,castle,陣地,1,60,-,70,
duelist,剣術士,2,walk,walk,keep,フラッグ,1,60,-,70,
duelist,剣術士,2,walk,walk,swamp,沼地,3,20,2,40,
duelist,剣術士,2,walk,walk,shallow_water,浅瀬,3,20,2,40,
duelist,剣術士,2,walk,walk,reef,岸,2,30,-,40,
duelist,剣術士,2,walk,walk,deep_water,深水,不可,20,-,-,
duelist,剣術士,2,walk,walk,tochka,トーチカ,2,50,-,70,
duelist,剣術士,2,walk,walk,sand,砂地,2,30,-,40,
duelist,剣術士,2,walk,walk,desert,砂丘,2,30,-,40,
duelist,剣術士,2,walk,walk,cave,洞窟,2,40,-,50,
duelist,剣術士,2,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
duelist,剣術士,2,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
merman_triton,マーマン,2,swim,swim,grassland,草原,2,30,-,-,
merman_triton,マーマン,2,swim,swim,hills,丘,4,30,-,-,
merman_triton,マーマン,2,swim,swim,mountains,岩場,不可,20,-,-,
merman_triton,マーマン,2,swim,swim,forest,森,4,30,-,-,
merman_triton,マーマン,2,swim,swim,village,補給拠点,1,40,-,-,
merman_triton,マーマン,2,swim,swim,castle,陣地,1,40,-,-,
merman_triton,マーマン,2,swim,swim,keep,フラッグ,1,40,-,-,
merman_triton,マーマン,2,swim,swim,swamp,沼地,1,60,-,-,
merman_triton,マーマン,2,swim,swim,shallow_water,浅瀬,1,60,-,-,
merman_triton,マーマン,2,swim,swim,reef,岸,2,70,-,-,
merman_triton,マーマン,2,swim,swim,deep_water,深水,1,50,-,-,
merman_triton,マーマン,2,swim,swim,tochka,トーチカ,3,20,-,-,
merman_triton,マーマン,2,swim,swim,sand,砂地,2,30,-,-,
merman_triton,マーマン,2,swim,swim,desert,砂丘,2,30,-,-,
merman_triton,マーマン,2,swim,swim,cave,洞窟,3,20,-,-,
merman_triton,マーマン,2,swim,swim,obstacle,障害物,不可,20,-,-,全ユニット進入不可のため調査対象外
merman_triton,マーマン,2,swim,swim,void,場外,不可,20,-,-,全ユニット進入不可のため調査対象外
spearman,槍兵,1,walk,walk,grassland,草原,1,40,-,-,
spearman,槍兵,1,walk,walk,hills,丘,2,50,-,-,
spearman,槍兵,1,walk,walk,mountains,岩場,不可,60,-,-,
spearman,槍兵,1,walk,walk,forest,森,2,50,-,-,
spearman,槍兵,1,walk,walk,village,補給拠点,1,60,-,-,
spearman,槍兵,1,walk,walk,castle,陣地,1,60,-,-,
spearman,槍兵,1,walk,walk,keep,フラッグ,1,60,-,-,
spearman,槍兵,1,walk,walk,swamp,沼地,3,20,-,-,
spearman,槍兵,1,walk,walk,shallow_water,浅瀬,3,20,-,-,
spearman,槍兵,1,walk,walk,reef,岸,2,30,-,-,
spearman,槍兵,1,walk,walk,deep_water,深水,不可,20,-,-,
spearman,槍兵,1,walk,walk,tochka,トーチカ,2,50,-,-,
spearman,槍兵,1,walk,walk,sand,砂地,2,30,-,-,
spearman,槍兵,1,walk,walk,desert,砂丘,2,30,-,-,
spearman,槍兵,1,walk,walk,cave,洞窟,2,40,-,-,
spearman,槍兵,1,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
spearman,槍兵,1,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
bowman,弓兵,1,walk,walk,grassland,草原,1,40,-,-,
bowman,弓兵,1,walk,walk,hills,丘,2,50,-,-,
bowman,弓兵,1,walk,walk,mountains,岩場,不可,60,-,-,
bowman,弓兵,1,walk,walk,forest,森,2,50,-,-,
bowman,弓兵,1,walk,walk,village,補給拠点,1,60,-,-,
bowman,弓兵,1,walk,walk,castle,陣地,1,60,-,-,
bowman,弓兵,1,walk,walk,keep,フラッグ,1,60,-,-,
bowman,弓兵,1,walk,walk,swamp,沼地,3,20,-,-,
bowman,弓兵,1,walk,walk,shallow_water,浅瀬,3,20,-,-,
bowman,弓兵,1,walk,walk,reef,岸,2,30,-,-,
bowman,弓兵,1,walk,walk,deep_water,深水,不可,20,-,-,
bowman,弓兵,1,walk,walk,tochka,トーチカ,2,50,-,-,
bowman,弓兵,1,walk,walk,sand,砂地,2,30,-,-,
bowman,弓兵,1,walk,walk,desert,砂丘,2,30,-,-,
bowman,弓兵,1,walk,walk,cave,洞窟,2,40,-,-,
bowman,弓兵,1,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
bowman,弓兵,1,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
heavy_infantryman,重歩兵,1,walk,walk,grassland,草原,1,40,-,30,
heavy_infantryman,重歩兵,1,walk,walk,hills,丘,2,50,3,40,
heavy_infantryman,重歩兵,1,walk,walk,mountains,岩場,不可,60,-,-,
heavy_infantryman,重歩兵,1,walk,walk,forest,森,2,50,-,40,
heavy_infantryman,重歩兵,1,walk,walk,village,補給拠点,1,60,-,40,
heavy_infantryman,重歩兵,1,walk,walk,castle,陣地,1,60,-,50,
heavy_infantryman,重歩兵,1,walk,walk,keep,フラッグ,1,60,-,50,
heavy_infantryman,重歩兵,1,walk,walk,swamp,沼地,3,20,4,10,
heavy_infantryman,重歩兵,1,walk,walk,shallow_water,浅瀬,3,20,4,10,
heavy_infantryman,重歩兵,1,walk,walk,reef,岸,2,30,3,20,
heavy_infantryman,重歩兵,1,walk,walk,deep_water,深水,不可,20,-,-,
heavy_infantryman,重歩兵,1,walk,walk,tochka,トーチカ,2,50,-,40,
heavy_infantryman,重歩兵,1,walk,walk,sand,砂地,2,30,-,20,
heavy_infantryman,重歩兵,1,walk,walk,desert,砂丘,2,30,-,20,
heavy_infantryman,重歩兵,1,walk,walk,cave,洞窟,2,40,-,40,
heavy_infantryman,重歩兵,1,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
heavy_infantryman,重歩兵,1,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
cavalryman,竜騎兵,1,walk,cavalry,grassland,草原,1,40,-,-,
cavalryman,竜騎兵,1,walk,cavalry,hills,丘,2,40,-,-,
cavalryman,竜騎兵,1,walk,cavalry,mountains,岩場,不可,50,-,-,
cavalryman,竜騎兵,1,walk,cavalry,forest,森,2,0,3,30,
cavalryman,竜騎兵,1,walk,cavalry,village,補給拠点,1,40,-,-,
cavalryman,竜騎兵,1,walk,cavalry,castle,陣地,1,40,-,-,
cavalryman,竜騎兵,1,walk,cavalry,keep,フラッグ,1,40,-,-,
cavalryman,竜騎兵,1,walk,cavalry,swamp,沼地,3,20,4,-,
cavalryman,竜騎兵,1,walk,cavalry,shallow_water,浅瀬,3,20,4,-,
cavalryman,竜騎兵,1,walk,cavalry,reef,岸,2,30,-,-,
cavalryman,竜騎兵,1,walk,cavalry,deep_water,深水,不可,20,-,-,
cavalryman,竜騎兵,1,walk,cavalry,tochka,トーチカ,2,0,4,20,
cavalryman,竜騎兵,1,walk,cavalry,sand,砂地,2,30,-,-,
cavalryman,竜騎兵,1,walk,cavalry,desert,砂丘,2,30,-,-,
cavalryman,竜騎兵,1,walk,cavalry,cave,洞窟,2,20,4,-,
cavalryman,竜騎兵,1,walk,cavalry,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
cavalryman,竜騎兵,1,walk,cavalry,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
horseman,突撃騎兵,1,walk,cavalry,grassland,草原,1,40,-,-,
horseman,突撃騎兵,1,walk,cavalry,hills,丘,2,40,-,-,
horseman,突撃騎兵,1,walk,cavalry,mountains,岩場,不可,50,-,-,
horseman,突撃騎兵,1,walk,cavalry,forest,森,2,0,3,30,
horseman,突撃騎兵,1,walk,cavalry,village,補給拠点,1,40,-,-,
horseman,突撃騎兵,1,walk,cavalry,castle,陣地,1,40,-,-,
horseman,突撃騎兵,1,walk,cavalry,keep,フラッグ,1,40,-,-,
horseman,突撃騎兵,1,walk,cavalry,swamp,沼地,3,20,4,-,
horseman,突撃騎兵,1,walk,cavalry,shallow_water,浅瀬,3,20,4,-,
horseman,突撃騎兵,1,walk,cavalry,reef,岸,2,30,3,-,
horseman,突撃騎兵,1,walk,cavalry,deep_water,深水,不可,20,-,-,
horseman,突撃騎兵,1,walk,cavalry,tochka,トーチカ,2,0,4,20,
horseman,突撃騎兵,1,walk,cavalry,sand,砂地,2,30,-,-,
horseman,突撃騎兵,1,walk,cavalry,desert,砂丘,2,30,-,-,
horseman,突撃騎兵,1,walk,cavalry,cave,洞窟,2,20,4,-,
horseman,突撃騎兵,1,walk,cavalry,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
horseman,突撃騎兵,1,walk,cavalry,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
mage,魔術師,1,walk,walk,grassland,草原,1,40,-,-,
mage,魔術師,1,walk,walk,hills,丘,2,50,-,-,
mage,魔術師,1,walk,walk,mountains,岩場,不可,60,-,-,
mage,魔術師,1,walk,walk,forest,森,2,50,-,-,
mage,魔術師,1,walk,walk,village,補給拠点,1,60,-,-,
mage,魔術師,1,walk,walk,castle,陣地,1,60,-,-,
mage,魔術師,1,walk,walk,keep,フラッグ,1,60,-,-,
mage,魔術師,1,walk,walk,swamp,沼地,3,20,-,-,
mage,魔術師,1,walk,walk,shallow_water,浅瀬,3,20,-,-,
mage,魔術師,1,walk,walk,reef,岸,2,30,-,-,
mage,魔術師,1,walk,walk,deep_water,深水,不可,20,-,-,
mage,魔術師,1,walk,walk,tochka,トーチカ,2,50,-,-,
mage,魔術師,1,walk,walk,sand,砂地,2,30,-,-,
mage,魔術師,1,walk,walk,desert,砂丘,2,30,-,-,
mage,魔術師,1,walk,walk,cave,洞窟,2,40,-,-,
mage,魔術師,1,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
mage,魔術師,1,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
fencer,剣術士,1,walk,walk,grassland,草原,1,40,-,60,
fencer,剣術士,1,walk,walk,hills,丘,2,50,-,70,
fencer,剣術士,1,walk,walk,mountains,岩場,不可,60,-,70,
fencer,剣術士,1,walk,walk,forest,森,2,50,-,70,
fencer,剣術士,1,walk,walk,village,補給拠点,1,60,-,70,
fencer,剣術士,1,walk,walk,castle,陣地,1,60,-,70,
fencer,剣術士,1,walk,walk,keep,フラッグ,1,60,-,70,
fencer,剣術士,1,walk,walk,swamp,沼地,3,20,2,40,
fencer,剣術士,1,walk,walk,shallow_water,浅瀬,3,20,2,40,
fencer,剣術士,1,walk,walk,reef,岸,2,30,-,40,
fencer,剣術士,1,walk,walk,deep_water,深水,不可,20,-,-,
fencer,剣術士,1,walk,walk,tochka,トーチカ,2,50,-,70,
fencer,剣術士,1,walk,walk,sand,砂地,2,30,-,40,
fencer,剣術士,1,walk,walk,desert,砂丘,2,30,-,40,
fencer,剣術士,1,walk,walk,cave,洞窟,2,40,-,50,
fencer,剣術士,1,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
fencer,剣術士,1,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
merman_fighter,マーマン,1,swim,swim,grassland,草原,2,30,-,-,
merman_fighter,マーマン,1,swim,swim,hills,丘,4,30,-,-,
merman_fighter,マーマン,1,swim,swim,mountains,岩場,不可,20,-,-,
merman_fighter,マーマン,1,swim,swim,forest,森,4,30,-,-,
merman_fighter,マーマン,1,swim,swim,village,補給拠点,1,40,-,-,
merman_fighter,マーマン,1,swim,swim,castle,陣地,1,40,-,-,
merman_fighter,マーマン,1,swim,swim,keep,フラッグ,1,40,-,-,
merman_fighter,マーマン,1,swim,swim,swamp,沼地,1,60,-,-,
merman_fighter,マーマン,1,swim,swim,shallow_water,浅瀬,1,60,-,-,
merman_fighter,マーマン,1,swim,swim,reef,岸,2,70,-,-,
merman_fighter,マーマン,1,swim,swim,deep_water,深水,1,50,-,-,
merman_fighter,マーマン,1,swim,swim,tochka,トーチカ,3,20,-,-,
merman_fighter,マーマン,1,swim,swim,sand,砂地,2,30,-,-,
merman_fighter,マーマン,1,swim,swim,desert,砂丘,2,30,-,-,
merman_fighter,マーマン,1,swim,swim,cave,洞窟,3,20,-,-,
merman_fighter,マーマン,1,swim,swim,obstacle,障害物,不可,20,-,-,全ユニット進入不可のため調査対象外
merman_fighter,マーマン,1,swim,swim,void,場外,不可,20,-,-,全ユニット進入不可のため調査対象外
