unit_id,unit_name,level,move_type,defense_type,terrain_id,terrain_name,baseline_move_cost,baseline_defense,your_move_cost,your_defense,note
orcish_crossbow,弓兵,2,walk,walk,mountains,岩場,不可,60,2,60,
orcish_crossbow,弓兵,2,walk,walk,forest,森,2,50,-,-,
orcish_crossbow,弓兵,2,walk,walk,village,補給拠点,1,60,-,-,
orcish_crossbow,弓兵,2,walk,walk,castle,陣地,1,60,-,-,
orcish_crossbow,弓兵,2,walk,walk,keep,フラッグ,1,60,-,-,
orcish_crossbow,弓兵,2,walk,walk,swamp,沼地,3,20,-,30,
orcish_crossbow,弓兵,2,walk,walk,shallow_water,浅瀬,3,20,-,-,
orcish_crossbow,弓兵,2,walk,walk,reef,岸,2,30,-,-,
orcish_crossbow,弓兵,2,walk,walk,deep_water,深水,不可,20,-,-,
orcish_crossbow,弓兵,2,walk,walk,tochka,トーチカ,2,50,-,-,
orcish_crossbow,弓兵,2,walk,walk,sand,砂地,2,30,-,-,
orcish_crossbow,弓兵,2,walk,walk,desert,砂丘,2,30,-,-,
orcish_crossbow,弓兵,2,walk,walk,cave,洞窟,2,40,-,-,
orcish_crossbow,弓兵,2,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
orcish_crossbow,弓兵,2,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
orcish_pillager,狼,2,walk,walk,grassland,草原,1,40,-,-,
orcish_pillager,狼,2,walk,walk,hills,丘,2,50,1,-,狼は踏破性が高い
orcish_pillager,狼,2,walk,walk,mountains,岩場,不可,60,2,60,狼は踏破性が高い
orcish_pillager,狼,2,walk,walk,forest,森,2,50,-,-,
orcish_pillager,狼,2,walk,walk,village,補給拠点,1,60,-,50,
orcish_pillager,狼,2,walk,walk,castle,陣地,1,60,-,-,
orcish_pillager,狼,2,walk,walk,keep,フラッグ,1,60,-,-,
orcish_pillager,狼,2,walk,walk,swamp,沼地,3,20,-,30,
orcish_pillager,狼,2,walk,walk,shallow_water,浅瀬,3,20,-,30,
orcish_pillager,狼,2,walk,walk,reef,岸,2,30,-,-,
orcish_pillager,狼,2,walk,walk,deep_water,深水,不可,20,-,-,
orcish_pillager,狼,2,walk,walk,tochka,トーチカ,2,50,3,40,本家準拠(トーチカは足の早いユニットに影響する)
orcish_pillager,狼,2,walk,walk,sand,砂地,2,30,-,-,
orcish_pillager,狼,2,walk,walk,desert,砂丘,2,30,-,-,
orcish_pillager,狼,2,walk,walk,cave,洞窟,2,40,-,-,
orcish_pillager,狼,2,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
orcish_pillager,狼,2,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
orcish_assassin,アサシン,2,walk,lightfoot,grassland,草原,1,60,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,hills,丘,2,70,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,mountains,岩場,3,70,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,forest,森,2,70,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,village,補給拠点,1,70,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,castle,陣地,1,70,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,keep,フラッグ,1,70,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,swamp,沼地,2,40,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,shallow_water,浅瀬,2,40,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,reef,岸,2,50,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,deep_water,深水,不可,40,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,tochka,トーチカ,2,70,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,sand,砂地,2,40,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,desert,砂丘,2,40,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,cave,洞窟,2,50,-,-,
orcish_assassin,アサシン,2,walk,lightfoot,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
orcish_assassin,アサシン,2,walk,lightfoot,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
troll,トロル,2,walk,walk,grassland,草原,1,40,-,30,トロルは平地地形が苦手
troll,トロル,2,walk,walk,hills,丘,2,50,1,-,
troll,トロル,2,walk,walk,mountains,岩場,不可,60,2,60,
troll,トロル,2,walk,walk,forest,森,2,50,-,40,トロルは平地地形が苦手
troll,トロル,2,walk,walk,village,補給拠点,1,60,-,40,トロルは平地地形が苦手
troll,トロル,2,walk,walk,castle,陣地,1,60,-,40,トロルは平地地形が苦手
troll,トロル,2,walk,walk,keep,フラッグ,1,60,-,40,トロルは平地地形が苦手
troll,トロル,2,walk,walk,swamp,沼地,3,20,2,-,
troll,トロル,2,walk,walk,shallow_water,浅瀬,3,20,2,-,
troll,トロル,2,walk,walk,reef,岸,2,30,-,-,
troll,トロル,2,walk,walk,deep_water,深水,不可,20,-,-,
troll,トロル,2,walk,walk,tochka,トーチカ,2,50,-,-,
troll,トロル,2,walk,walk,sand,砂地,2,30,-,-,
troll,トロル,2,walk,walk,desert,砂丘,2,30,-,-,
troll,トロル,2,walk,walk,cave,洞窟,2,40,1,-,
troll,トロル,2,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
troll,トロル,2,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
rogue,野盗,2,walk,lightfoot,grassland,草原,1,60,-,-,
rogue,野盗,2,walk,lightfoot,hills,丘,2,70,-,-,
rogue,野盗,2,walk,lightfoot,mountains,岩場,3,70,-,-,
rogue,野盗,2,walk,lightfoot,forest,森,2,70,-,-,
rogue,野盗,2,walk,lightfoot,village,補給拠点,1,70,-,-,
rogue,野盗,2,walk,lightfoot,castle,陣地,1,70,-,-,
rogue,野盗,2,walk,lightfoot,keep,フラッグ,1,70,-,-,
rogue,野盗,2,walk,lightfoot,swamp,沼地,2,40,-,-,
rogue,野盗,2,walk,lightfoot,shallow_water,浅瀬,2,40,-,-,
rogue,野盗,2,walk,lightfoot,reef,岸,2,50,-,-,
rogue,野盗,2,walk,lightfoot,deep_water,深水,不可,40,-,-,
rogue,野盗,2,walk,lightfoot,tochka,トーチカ,2,70,-,-,
rogue,野盗,2,walk,lightfoot,sand,砂地,2,40,-,-,
rogue,野盗,2,walk,lightfoot,desert,砂丘,2,40,-,-,
rogue,野盗,2,walk,lightfoot,cave,洞窟,2,50,-,-,
rogue,野盗,2,walk,lightfoot,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
rogue,野盗,2,walk,lightfoot,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
naga_warrior,ナーガ,2,swim,swim,grassland,草原,2,30,-,40,
naga_warrior,ナーガ,2,swim,swim,hills,丘,4,30,3,40,
naga_warrior,ナーガ,2,swim,swim,mountains,岩場,不可,20,5,50,
naga_warrior,ナーガ,2,swim,swim,forest,森,4,30,3,40,
naga_warrior,ナーガ,2,swim,swim,village,補給拠点,1,40,-,-,
naga_warrior,ナーガ,2,swim,swim,castle,陣地,1,40,2,50,
naga_warrior,ナーガ,2,swim,swim,keep,フラッグ,1,40,2,50,
naga_warrior,ナーガ,2,swim,swim,swamp,沼地,1,60,-,-,
naga_warrior,ナーガ,2,swim,swim,shallow_water,浅瀬,1,60,-,-,
naga_warrior,ナーガ,2,swim,swim,reef,岸,2,70,-,-,
naga_warrior,ナーガ,2,swim,swim,deep_water,深水,1,50,-,-,
naga_warrior,ナーガ,2,swim,swim,tochka,トーチカ,3,20,2,40,
naga_warrior,ナーガ,2,swim,swim,sand,砂地,2,30,1,50,
naga_warrior,ナーガ,2,swim,swim,desert,砂丘,2,30,1,50,
naga_warrior,ナーガ,2,swim,swim,cave,洞窟,3,20,2,40,
naga_warrior,ナーガ,2,swim,swim,obstacle,障害物,不可,20,-,-,全ユニット進入不可のため調査対象外
naga_warrior,ナーガ,2,swim,swim,void,場外,不可,20,-,-,全ユニット進入不可のため調査対象外
orcish_grunt,戦士,1,walk,walk,grassland,草原,1,40,-,-,
orcish_grunt,戦士,1,walk,walk,hills,丘,2,50,-,-,
orcish_grunt,戦士,1,walk,walk,mountains,岩場,不可,60,2,60,
orcish_grunt,戦士,1,walk,walk,forest,森,2,50,-,-,
orcish_grunt,戦士,1,walk,walk,village,補給拠点,1,60,-,-,
orcish_grunt,戦士,1,walk,walk,castle,陣地,1,60,-,-,
orcish_grunt,戦士,1,walk,walk,keep,フラッグ,1,60,-,-,
orcish_grunt,戦士,1,walk,walk,swamp,沼地,3,20,-,30,
orcish_grunt,戦士,1,walk,walk,shallow_water,浅瀬,3,20,-,-,
orcish_grunt,戦士,1,walk,walk,reef,岸,2,30,-,-,
orcish_grunt,戦士,1,walk,walk,deep_water,深水,不可,20,-,-,
orcish_grunt,戦士,1,walk,walk,tochka,トーチカ,2,50,-,-,
orcish_grunt,戦士,1,walk,walk,sand,砂地,2,30,-,-,
orcish_grunt,戦士,1,walk,walk,desert,砂丘,2,30,-,-,
orcish_grunt,戦士,1,walk,walk,cave,洞窟,2,40,-,-,
orcish_grunt,戦士,1,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
orcish_grunt,戦士,1,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
orcish_archer,弓兵,1,walk,walk,grassland,草原,1,40,-,-,
orcish_archer,弓兵,1,walk,walk,hills,丘,2,50,-,-,
orcish_archer,弓兵,1,walk,walk,mountains,岩場,不可,60,2,60,
orcish_archer,弓兵,1,walk,walk,forest,森,2,50,-,-,
orcish_archer,弓兵,1,walk,walk,village,補給拠点,1,60,-,-,
orcish_archer,弓兵,1,walk,walk,castle,陣地,1,60,-,-,
orcish_archer,弓兵,1,walk,walk,keep,フラッグ,1,60,-,-,
orcish_archer,弓兵,1,walk,walk,swamp,沼地,3,20,-,30,
orcish_archer,弓兵,1,walk,walk,shallow_water,浅瀬,3,20,-,-,
orcish_archer,弓兵,1,walk,walk,reef,岸,2,30,-,-,
orcish_archer,弓兵,1,walk,walk,deep_water,深水,不可,20,-,-,
orcish_archer,弓兵,1,walk,walk,tochka,トーチカ,2,50,-,-,
orcish_archer,弓兵,1,walk,walk,sand,砂地,2,30,-,-,
orcish_archer,弓兵,1,walk,walk,desert,砂丘,2,30,-,-,
orcish_archer,弓兵,1,walk,walk,cave,洞窟,2,40,-,-,
orcish_archer,弓兵,1,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
orcish_archer,弓兵,1,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
wolf_rider,狼,1,walk,walk,grassland,草原,1,40,-,-,
wolf_rider,狼,1,walk,walk,hills,丘,2,50,1,-,狼は踏破性が高い
wolf_rider,狼,1,walk,walk,mountains,岩場,不可,60,2,60,狼は踏破性が高い
wolf_rider,狼,1,walk,walk,forest,森,2,50,-,-,
wolf_rider,狼,1,walk,walk,village,補給拠点,1,60,-,50,
wolf_rider,狼,1,walk,walk,castle,陣地,1,60,-,-,
wolf_rider,狼,1,walk,walk,keep,フラッグ,1,60,-,-,
wolf_rider,狼,1,walk,walk,swamp,沼地,3,20,-,30,
wolf_rider,狼,1,walk,walk,shallow_water,浅瀬,3,20,-,30,
wolf_rider,狼,1,walk,walk,reef,岸,2,30,-,-,
wolf_rider,狼,1,walk,walk,deep_water,深水,不可,20,-,-,
wolf_rider,狼,1,walk,walk,tochka,トーチカ,2,50,3,40,本家準拠(トーチカは足の早いユニットに影響する)
wolf_rider,狼,1,walk,walk,sand,砂地,2,30,-,-,
wolf_rider,狼,1,walk,walk,desert,砂丘,2,30,-,-,
wolf_rider,狼,1,walk,walk,cave,洞窟,2,40,-,-,
wolf_rider,狼,1,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
wolf_rider,狼,1,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
orcish_spy,アサシン,1,walk,lightfoot,grassland,草原,1,60,-,-,
orcish_spy,アサシン,1,walk,lightfoot,hills,丘,2,70,-,-,
orcish_spy,アサシン,1,walk,lightfoot,mountains,岩場,3,70,-,-,
orcish_spy,アサシン,1,walk,lightfoot,forest,森,2,70,-,-,
orcish_spy,アサシン,1,walk,lightfoot,village,補給拠点,1,70,-,-,
orcish_spy,アサシン,1,walk,lightfoot,castle,陣地,1,70,-,-,
orcish_spy,アサシン,1,walk,lightfoot,keep,フラッグ,1,70,-,-,
orcish_spy,アサシン,1,walk,lightfoot,swamp,沼地,2,40,-,-,
orcish_spy,アサシン,1,walk,lightfoot,shallow_water,浅瀬,2,40,-,-,
orcish_spy,アサシン,1,walk,lightfoot,reef,岸,2,50,-,-,
orcish_spy,アサシン,1,walk,lightfoot,deep_water,深水,不可,40,-,-,
orcish_spy,アサシン,1,walk,lightfoot,tochka,トーチカ,2,70,-,-,
orcish_spy,アサシン,1,walk,lightfoot,sand,砂地,2,40,-,-,
orcish_spy,アサシン,1,walk,lightfoot,desert,砂丘,2,40,-,-,
orcish_spy,アサシン,1,walk,lightfoot,cave,洞窟,2,50,-,-,
orcish_spy,アサシン,1,walk,lightfoot,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
orcish_spy,アサシン,1,walk,lightfoot,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
troll_whelp,トロル,1,walk,walk,grassland,草原,1,40,-,30,トロルは平地地形が苦手
troll_whelp,トロル,1,walk,walk,hills,丘,2,50,1,-,
troll_whelp,トロル,1,walk,walk,mountains,岩場,不可,60,2,60,
troll_whelp,トロル,1,walk,walk,forest,森,2,50,-,40,トロルは平地地形が苦手
troll_whelp,トロル,1,walk,walk,village,補給拠点,1,60,-,40,トロルは平地地形が苦手
troll_whelp,トロル,1,walk,walk,castle,陣地,1,60,-,40,トロルは平地地形が苦手
troll_whelp,トロル,1,walk,walk,keep,フラッグ,1,60,-,40,トロルは平地地形が苦手
troll_whelp,トロル,1,walk,walk,swamp,沼地,3,20,2,-,
troll_whelp,トロル,1,walk,walk,shallow_water,浅瀬,3,20,2,-,
troll_whelp,トロル,1,walk,walk,reef,岸,2,30,-,-,
troll_whelp,トロル,1,walk,walk,deep_water,深水,不可,20,-,-,
troll_whelp,トロル,1,walk,walk,tochka,トーチカ,2,50,-,-,
troll_whelp,トロル,1,walk,walk,sand,砂地,2,30,-,-,
troll_whelp,トロル,1,walk,walk,desert,砂丘,2,30,-,-,
troll_whelp,トロル,1,walk,walk,cave,洞窟,2,40,1,-,
troll_whelp,トロル,1,walk,walk,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
troll_whelp,トロル,1,walk,walk,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
thief,野盗,1,walk,lightfoot,grassland,草原,1,60,-,-,
thief,野盗,1,walk,lightfoot,hills,丘,2,70,-,-,
thief,野盗,1,walk,lightfoot,mountains,岩場,3,70,-,-,
thief,野盗,1,walk,lightfoot,forest,森,2,70,-,-,
thief,野盗,1,walk,lightfoot,village,補給拠点,1,70,-,-,
thief,野盗,1,walk,lightfoot,castle,陣地,1,70,-,-,
thief,野盗,1,walk,lightfoot,keep,フラッグ,1,70,-,-,
thief,野盗,1,walk,lightfoot,swamp,沼地,2,40,-,-,
thief,野盗,1,walk,lightfoot,shallow_water,浅瀬,2,40,-,-,
thief,野盗,1,walk,lightfoot,reef,岸,2,50,-,-,
thief,野盗,1,walk,lightfoot,deep_water,深水,不可,40,-,-,
thief,野盗,1,walk,lightfoot,tochka,トーチカ,2,70,-,-,
thief,野盗,1,walk,lightfoot,sand,砂地,2,40,-,-,
thief,野盗,1,walk,lightfoot,desert,砂丘,2,40,-,-,
thief,野盗,1,walk,lightfoot,cave,洞窟,2,50,-,-,
thief,野盗,1,walk,lightfoot,obstacle,障害物,不可,40,-,-,全ユニット進入不可のため調査対象外
thief,野盗,1,walk,lightfoot,void,場外,不可,40,-,-,全ユニット進入不可のため調査対象外
naga_fighter,ナーガ,1,swim,swim,grassland,草原,2,30,-,-,
naga_fighter,ナーガ,1,swim,swim,hills,丘,4,30,3,40,
naga_fighter,ナーガ,1,swim,swim,mountains,岩場,不可,20,5,40,
naga_fighter,ナーガ,1,swim,swim,forest,森,4,30,3,40,
naga_fighter,ナーガ,1,swim,swim,village,補給拠点,1,40,-,-,
naga_fighter,ナーガ,1,swim,swim,castle,陣地,1,40,2,50,
naga_fighter,ナーガ,1,swim,swim,keep,フラッグ,1,40,2,50,
naga_fighter,ナーガ,1,swim,swim,swamp,沼地,1,60,-,-,
naga_fighter,ナーガ,1,swim,swim,shallow_water,浅瀬,1,60,-,-,
naga_fighter,ナーガ,1,swim,swim,reef,岸,2,70,-,-,
naga_fighter,ナーガ,1,swim,swim,deep_water,深水,1,50,-,-,
naga_fighter,ナーガ,1,swim,swim,tochka,トーチカ,3,20,2,40,
naga_fighter,ナーガ,1,swim,swim,sand,砂地,2,30,1,50,
naga_fighter,ナーガ,1,swim,swim,desert,砂丘,2,30,1,50,
naga_fighter,ナーガ,1,swim,swim,cave,洞窟,3,20,2,40,
naga_fighter,ナーガ,1,swim,swim,obstacle,障害物,不可,20,-,-,全ユニット進入不可のため調査対象外
naga_fighter,ナーガ,1,swim,swim,void,場外,不可,20,-,-,全ユニット進入不可のため調査対象外
